,0,1,2,3,4
0,0.0,5.08,1.79,3.22,43.63
1,4.8,0.0,5.22,5.72,45.68
2,1.83,5.57,0.0,2.08,41.85
3,3.26,6.05,2.08,0.0,40.61
4,42.63,46.0,40.84,40.56,0.0
