Index,init_distance,duration,안전센터/소방서이름
0,2.6569000000000003,3.705,대전-가수원-119 안전센터
1,2.7699000000000003,4.516666666666667,대전-원내-119 안전센터
2,3.9586,4.6,서부소방서
3,4.728899999999999,6.041666666666667,대전-복수-119 안전센터
4,6.795100000000001,7.323333333333333,대전-태평-119 안전센터
5,6.5472,7.451666666666667,대전-산성-119 안전센터
6,6.5068,8.053333333333333,대전-구암-119 안전센터
7,7.9278,8.413333333333334,대전-문화-119 안전센터
8,7.5365,10.126666666666667,대전-궁동-119 안전센터
9,9.008700000000001,10.211666666666668,계룡소방서-계룡-119 안전센터
10,8.2996,10.229999999999999,둔산소방서
11,8.3007,10.233333333333333,대전-갈마-119 안전센터
12,9.760399999999999,10.523333333333333,대전-원동-119 안전센터
13,10.0703,10.801666666666668,대전-부사-119 안전센터
14,8.7301,10.916666666666666,대전-월평-119 안전센터
15,9.968200000000001,11.351666666666667,대전-삼성-119 안전센터
16,9.4105,11.491666666666667,대전-노은-119 안전센터
17,10.4107,11.548333333333334,대전-탄방-119 안전센터
18,10.1731,11.838333333333333,계룡소방서
19,11.5549,12.34,동부소방서
20,9.886899999999999,12.633333333333333,대전-둔산-119 안전센터
21,12.3846,13.331666666666667,대전-가양-119 안전센터
22,13.396,14.629999999999999,대전-용운-119 안전센터
23,12.8771,15.096666666666666,대전-대화-119 안전센터
24,12.5799,15.21,유성소방서
25,12.587,15.218333333333334,대전-도룡-119 안전센터
26,14.7471,15.921666666666665,대전-송촌-119 안전센터
27,15.0449,16.253333333333334,대전-법동-119 안전센터
28,15.084299999999999,16.281666666666666,대덕소방서
29,15.0236,17.515,공주소방서-동학사-119 안전센터
