Index,init_distance,duration,안전센터/소방서이름
0,8.175600000000001,7.218333333333334,계룡소방서-계룡-119 안전센터
1,9.3401,8.963333333333333,계룡소방서
2,10.7391,10.09,공주소방서-동학사-119 안전센터
3,13.0359,12.21,대전-원내-119 안전센터
4,14.169799999999999,13.358333333333333,대전-노은-119 안전센터
5,16.5989,15.336666666666668,대전-가수원-119 안전센터
6,16.2556,15.365,대전-구암-119 안전센터
7,17.9007,16.231666666666666,서부소방서
8,17.1311,16.796666666666667,대전-궁동-119 안전센터
9,18.670900000000003,17.673333333333336,대전-복수-119 안전센터
10,18.683799999999998,18.048333333333336,대전-월평-119 안전센터
11,19.4555,18.895,둔산소방서
12,19.456599999999998,18.898333333333333,대전-갈마-119 안전센터
13,20.7372,18.955,대전-태평-119 안전센터
14,20.4893,19.083333333333332,대전-산성-119 안전센터
15,21.8699,20.045,대전-문화-119 안전센터
16,22.5871,20.37,논산소방서-논산_연산-119 안전센터
17,21.45,20.756666666666668,대전-탄방-119 안전센터
18,20.9916,21.255,대전-둔산-119 안전센터
19,22.009,21.793333333333333,유성소방서
20,22.016099999999998,21.801666666666666,대전-도룡-119 안전센터
21,23.7025,22.154999999999998,대전-원동-119 안전센터
22,24.0123,22.433333333333334,대전-부사-119 안전센터
23,23.9103,22.983333333333334,대전-삼성-119 안전센터
24,25.497,23.971666666666668,동부소방서
25,23.8444,24.14,대전-대화-119 안전센터
26,25.3432,24.933333333333334,대전-전민-119 안전센터
27,25.057,25.246666666666666,대덕소방서
28,25.1019,25.303333333333335,대전-법동-119 안전센터
29,32.3896,31.876666666666665,공주소방서-공주_계룡-119 안전센터
