Index,init_distance,duration,안전센터/소방서이름
0,1.242,5.778333333333333,대전-산내-119 안전센터
1,6.6858,11.705,대전-원동-119 안전센터
2,7.2607,11.911666666666667,대전-부사-119 안전센터
3,8.3408,13.088333333333333,대전-문화-119 안전센터
4,7.4449,13.323333333333332,대전-용운-119 안전센터
5,8.9994,13.81,동부소방서
6,9.265,14.15,대전-삼성-119 안전센터
7,9.829,14.801666666666668,대전-가양-119 안전센터
8,10.0042,15.056666666666667,대전-산성-119 안전센터
9,10.2095,15.058333333333334,대전-태평-119 안전센터
10,13.148700000000002,15.97,금산소방서-추부-119 안전센터
11,12.129700000000001,16.95,서부소방서
12,12.1359,17.029999999999998,대전-복수-119 안전센터
13,12.1915,17.295,대전-송촌-119 안전센터
14,12.4893,17.626666666666665,대전-법동-119 안전센터
15,11.780700000000001,17.631666666666668,대전-탄방-119 안전센터
16,12.5287,17.654999999999998,대덕소방서
17,13.0704,18.501666666666665,대전-대화-119 안전센터
18,14.4195,18.891666666666666,대전-가수원-119 안전센터
19,13.2665,19.083333333333332,대전-갈마-119 안전센터
20,13.2676,19.086666666666666,둔산소방서
21,13.4308,19.8,대전-둔산-119 안전센터
22,14.417200000000001,20.198333333333334,대전-월평-119 안전센터
23,17.7057,22.4,대전-원내-119 안전센터
24,17.067700000000002,22.913333333333334,유성소방서
25,17.0748,22.921666666666667,대전-도룡-119 안전센터
26,17.7275,23.386666666666667,대전-구암-119 안전센터
27,16.6451,23.413333333333334,대전-전민-119 안전센터
28,16.874200000000002,23.788333333333334,대전-궁동-119 안전센터
29,14.9921,24.413333333333334,옥천소방서-옥천_중앙-119 안전센터
