Index,init_distance,안전센터/소방서이름
0,2.5027247850386085,대전-원내-119 안전센터
1,4.503874334249287,대전-가수원-119 안전센터
2,4.942797904414662,대전-구암-119 안전센터
3,5.744778240431526,계룡소방서
4,5.907381418464063,계룡소방서-계룡-119 안전센터
5,6.263038834580133,서부소방서
6,6.26528221078751,대전-복수-119 안전센터
7,6.653369727789072,대전-노은-119 안전센터
8,7.25528054014591,대전-궁동-119 안전센터
9,7.376934559729848,공주소방서-동학사-119 안전센터
10,7.452293264004082,둔산소방서
11,7.453138728423217,대전-갈마-119 안전센터
12,8.008815669594123,대전-월평-119 안전센터
13,8.299021699971346,대전-산성-119 안전센터
14,8.386812181041142,대전-태평-119 안전센터
15,8.81870855856856,대전-둔산-119 안전센터
16,9.264518795218347,대전-탄방-119 안전센터
17,9.806273824776593,대전-문화-119 안전센터
18,10.274987340479893,대전-도룡-119 안전센터
19,10.283548932944436,유성소방서
20,11.214075864952836,대전-삼성-119 안전센터
21,11.381948985702618,대전-원동-119 안전센터
22,11.586840687978613,대전-대화-119 안전센터
23,11.841807810614538,대전-부사-119 안전센터
24,12.598914935803386,동부소방서
25,13.055904217980224,대전-가양-119 안전센터
26,13.287067788799487,대전-법동-119 안전센터
27,13.288342625437444,대덕소방서
28,13.578351890377704,대전-전민-119 안전센터
29,13.83723214340009,대전-송촌-119 안전센터
