Index,init_distance,duration,안전센터/소방서이름
0,7.4818999999999996,7.6033333333333335,보람119안전센터
1,7.437,8.943333333333333,대전-문평-119 안전센터
2,9.8636,10.729999999999999,대전-덕암-119 안전센터
3,11.992,12.95,세종소방서-한솔-119 안전센터
4,11.1558,13.128333333333334,대전-전민-119 안전센터
5,11.6195,14.045,세종소방서-어진-119 안전센터
6,12.643,15.151666666666667,유성소방서
7,12.6501,15.16,대전-도룡-119 안전센터
8,14.3683,15.575,대덕소방서
9,14.413200000000002,15.631666666666666,대전-법동-119 안전센터
10,16.6161,16.154999999999998,아름119안전센터
11,15.812,16.206666666666667,대전-대화-119 안전센터
12,18.081,16.595000000000002,조치원소방서-부강-119 안전센터
13,16.1545,17.65,대전-송촌-119 안전센터
14,18.4342,18.636666666666667,대전-월평-119 안전센터
15,23.0577,19.123333333333335,서부소방서_충북-남이-119 안전센터
16,17.6391,19.163333333333334,대전-가양-119 안전센터
17,18.7613,19.495,대전-탄방-119 안전센터
18,16.786,19.540000000000003,대전-궁동-119 안전센터
19,17.8609,19.636666666666667,대전-구암-119 안전센터
20,18.1573,19.73166666666667,동부소방서
21,17.6907,19.773333333333333,대전-노은-119 안전센터
22,18.5753,20.071666666666665,대전-삼성-119 안전센터
23,16.3828,20.098333333333336,대전-둔산-119 안전센터
24,16.734299999999998,20.375,대전-갈마-119 안전센터
25,16.735400000000002,20.378333333333334,둔산소방서
26,20.9004,22.075,대전-태평-119 안전센터
27,20.5207,22.12,대전-부사-119 안전센터
28,23.4299,23.220000000000002,공주소방서-동학사-119 안전센터
29,22.2011,24.696666666666665,동부소방서_충북-문의-119 안전센터
