,0,1,2,3,4,5,6,7
0,0.0,9.22,7.35,3.06,5.49,4.55,6.23,38.38
1,9.3,0.0,7.12,11.78,12.59,13.84,14.95,39.42
2,6.58,7.35,0.0,9.23,11.85,11.85,12.4,42.22
3,2.53,11.23,9.07,0.0,6.23,3.68,4.23,40.45
4,5.48,12.49,12.03,6.2,0.0,5.41,7.74,34.34
5,4.68,14.32,12.15,3.09,5.0,0.0,3.26,40.61
6,6.2,14.9,12.73,3.67,7.69,3.22,0.0,43.63
7,37.73,38.3,40.96,39.04,33.71,40.56,42.63,0.0
