Index,distance,duration
0,4.607600000000001,7.864999999999999
1,5.518,10.565
2,9.304799999999998,12.578333333333335
3,10.0694,13.93
4,11.5675,16.14
5,13.893600000000001,18.243333333333332
6,43.4018,42.638333333333335
