Index,init_distance,안전센터/소방서이름
0,0.9721775982678992,대전-덕암-119 안전센터
1,3.0650067961266063,대전-문평-119 안전센터
2,4.70969104156883,대전-전민-119 안전센터
3,6.912905690668916,대덕소방서
4,6.926693797183032,대전-법동-119 안전센터
5,7.823078531981348,대전-대화-119 안전센터
6,7.918553289311448,대전-송촌-119 안전센터
7,7.964024942651941,유성소방서
8,7.972629535515488,대전-도룡-119 안전센터
9,9.683556255398099,대전-가양-119 안전센터
10,10.138613112447482,대전-둔산-119 안전센터
11,10.297959770787656,대전-월평-119 안전센터
12,10.35422285079644,동부소방서
13,10.384937297320388,대전-탄방-119 안전센터
14,10.543474275187064,대전-삼성-119 안전센터
15,10.716463833854434,동부소방서_충북-문의-119 안전센터
16,10.718469811561913,서부소방서_충북-남이-119 안전센터
17,11.050202428481866,대전-궁동-119 안전센터
18,11.209760678216181,대전-갈마-119 안전센터
19,11.2102735172688,둔산소방서
20,11.719935222170728,대전-용운-119 안전센터
21,11.861763026413216,조치원소방서-부강-119 안전센터
22,11.952998742784576,대전-부사-119 안전센터
23,12.726065457760061,대전-태평-119 안전센터
24,12.836562047439534,대전-노은-119 안전센터
25,12.984803153313303,대전-문화-119 안전센터
26,13.077019456577094,대전-원동-119 안전센터
27,13.4370849058222,대전-구암-119 안전센터
28,13.759596857083865,보람119안전센터
29,14.546702095883527,대전-산성-119 안전센터
