,0,1,2,3,4,5,6
0,0.0,2.29,3.78,29.61,3.74,7.55,40.24
1,2.3,0.0,1.83,29.79,2.08,5.57,41.85
2,3.79,1.79,0.0,30.02,3.22,5.08,43.63
3,29.45,29.61,29.84,0.0,31.17,34.65,71.07
4,3.54,2.08,3.26,31.45,0.0,6.05,40.61
5,7.21,5.22,4.8,34.45,5.72,0.0,45.68
6,39.25,40.84,42.63,70.18,40.56,46.0,0.0
