Index,init_distance,duration,안전센터/소방서이름
0,7.889399999999999,9.546666666666665,보람119안전센터
1,8.2129,10.683333333333334,대전-문평-119 안전센터
2,10.6394,12.47,대전-덕암-119 안전센터
3,11.9316,14.868333333333334,대전-전민-119 안전센터
4,12.3995,14.893333333333334,세종소방서-한솔-119 안전센터
5,12.0049,16.193333333333335,세종소방서-어진-119 안전센터
6,13.4188,16.891666666666666,유성소방서
7,13.426,16.9,대전-도룡-119 안전센터
8,15.144200000000001,17.315,대덕소방서
9,15.1891,17.371666666666666,대전-법동-119 안전센터
10,16.774099999999997,17.521666666666665,조치원소방서-부강-119 안전센터
11,16.5879,17.946666666666665,대전-대화-119 안전센터
12,17.0237,18.098333333333336,아름119안전센터
13,16.930400000000002,19.39,대전-송촌-119 안전센터
14,21.750799999999998,20.05,서부소방서_충북-남이-119 안전센터
15,19.210099999999997,20.376666666666665,대전-월평-119 안전센터
16,18.414900000000003,20.903333333333332,대전-가양-119 안전센터
17,19.537200000000002,21.235,대전-탄방-119 안전센터
18,17.561799999999998,21.279999999999998,대전-궁동-119 안전센터
19,18.6367,21.376666666666665,대전-구암-119 안전센터
20,18.9331,21.471666666666668,동부소방서
21,18.4665,21.513333333333332,대전-노은-119 안전센터
22,19.3511,21.811666666666667,대전-삼성-119 안전센터
23,17.1586,21.83833333333333,대전-둔산-119 안전센터
24,17.5102,22.115000000000002,대전-갈마-119 안전센터
25,17.511200000000002,22.118333333333332,둔산소방서
26,23.733,25.134999999999998,공주소방서-동학사-119 안전센터
27,24.9961,26.261666666666667,조치원소방서-조치원-119 안전센터
28,22.9769,26.436666666666667,동부소방서_충북-문의-119 안전센터
29,30.176099999999998,28.959999999999997,서부소방서_충북-서부(충북)_남부-119 안전센터
