Index,distance,duration
0,1.326,1.5366666666666666
1,6.0301,7.031666666666666
2,6.7947,8.491666666666667
3,6.2722,8.978333333333333
4,7.9681999999999995,9.235000000000001
5,9.6068,12.246666666666666
6,11.1417,13.55
7,40.709199999999996,36.931666666666665
