Index,init_distance,안전센터/소방서이름
0,3.2025227900196653,대전-송촌-119 안전센터
1,4.128181237909001,대전-법동-119 안전센터
2,4.134728680890231,대덕소방서
3,4.3004475317084205,대전-가양-119 안전센터
4,4.941942143071796,대전-용운-119 안전센터
5,4.974900389439229,동부소방서
6,5.808821741499332,대전-대화-119 안전센터
7,6.0910444525336676,대전-삼성-119 안전센터
8,6.483726461948126,대전-부사-119 안전센터
9,6.776362504950573,대전-전민-119 안전센터
10,7.5949680113742595,대전-원동-119 안전센터
11,7.77693332776672,대전-탄방-119 안전센터
12,8.372994241973407,대전-둔산-119 안전센터
13,8.376989976595022,대전-문화-119 안전센터
14,8.425871169101846,대전-덕암-119 안전센터
15,8.610563003126192,유성소방서
16,8.615031098732182,대전-도룡-119 안전센터
17,9.095429866719758,대전-태평-119 안전센터
18,9.762410440628905,대전-갈마-119 안전센터
19,9.763393923993066,둔산소방서
20,9.818137123390546,대전-월평-119 안전센터
21,10.230857216419352,대전-문평-119 안전센터
22,10.308422328089307,대전-산내-119 안전센터
23,10.314262315139421,대전-산성-119 안전센터
24,11.380199348777527,대전-궁동-119 안전센터
25,11.558195397591192,옥천소방서-옥천_중앙-119 안전센터
26,11.6751260335378,서부소방서
27,11.70602313836497,대전-복수-119 안전센터
28,13.148847901644801,대전-가수원-119 안전센터
29,13.36027404350524,대전-구암-119 안전센터
