Index,init_distance,duration,안전센터/소방서이름
0,3.9713000000000003,5.645,대전-원내-119 안전센터
1,5.4272,6.996666666666667,대전-구암-119 안전센터
2,6.118,7.45,대전-가수원-119 안전센터
3,7.4198,8.345,서부소방서
4,8.190100000000001,9.786666666666667,대전-복수-119 안전센터
5,8.6385,10.593333333333334,대전-노은-119 안전센터
6,10.2563,11.068333333333333,대전-태평-119 안전센터
7,8.5625,11.156666666666666,대전-궁동-119 안전센터
8,10.0084,11.196666666666665,대전-산성-119 안전센터
9,10.21,11.34,계룡소방서-계룡-119 안전센터
10,9.618799999999998,11.665,둔산소방서
11,9.6199,11.668333333333333,대전-갈마-119 안전센터
12,9.642,12.085,대전-월평-119 안전센터
13,11.389,12.158333333333333,대전-문화-119 안전센터
14,11.3745,12.966666666666667,계룡소방서
15,11.8735,14.04,대전-탄방-119 안전센터
16,13.2216,14.268333333333334,대전-원동-119 안전센터
17,13.5315,14.546666666666665,대전-부사-119 안전센터
18,11.652299999999999,14.721666666666666,대전-둔산-119 안전센터
19,13.4294,15.096666666666666,대전-삼성-119 안전센터
20,15.0161,16.085,동부소방서
21,13.440299999999999,16.153333333333332,유성소방서
22,13.4474,16.16166666666667,대전-도룡-119 안전센터
23,14.2515,16.616666666666667,공주소방서-동학사-119 안전센터
24,15.845799999999999,17.076666666666664,대전-가양-119 안전센터
25,14.793299999999999,18.126666666666665,대전-대화-119 안전센터
26,16.1938,19.176666666666666,대덕소방서
27,16.2387,19.233333333333334,대전-법동-119 안전센터
28,16.7745,19.293333333333333,대전-전민-119 안전센터
29,16.455299999999998,19.486666666666668,대전-송촌-119 안전센터
