Index,init_distance,duration,안전센터/소방서이름
0,3.1526,4.3966666666666665,서부소방서
1,3.148,4.868333333333334,대전-복수-119 안전센터
2,2.943,5.041666666666667,대전-가수원-119 안전센터
3,4.4253,6.348333333333333,대전-산성-119 안전센터
4,5.9891000000000005,7.12,대전-태평-119 안전센터
5,5.145899999999999,7.443333333333333,대전-원내-119 안전센터
6,7.1218,8.21,대전-문화-119 안전센터
7,7.45,9.868333333333334,대전-갈마-119 안전센터
8,7.4511,9.871666666666666,둔산소방서
9,8.9544,10.32,대전-원동-119 안전센터
10,9.264299999999999,10.598333333333333,대전-부사-119 안전센터
11,9.1622,11.148333333333333,대전-삼성-119 안전센터
12,9.604700000000001,11.345,대전-탄방-119 안전센터
13,9.0483,11.681666666666667,대전-월평-119 안전센터
14,9.199399999999999,12.098333333333333,대전-구암-119 안전센터
15,10.748899999999999,12.136666666666667,동부소방서
16,9.0404,12.15,대전-둔산-119 안전센터
17,11.5786,13.128333333333334,대전-가양-119 안전센터
18,11.3847,13.138333333333332,계룡소방서-계룡-119 안전센터
19,9.979899999999999,13.411666666666667,대전-궁동-119 안전센터
20,12.59,14.426666666666668,대전-용운-119 안전센터
21,11.854,14.655,대전-노은-119 안전센터
22,12.5492,14.764999999999999,계룡소방서
23,12.0711,14.893333333333334,대전-대화-119 안전센터
24,12.2326,15.110000000000001,유성소방서
25,12.239799999999999,15.118333333333334,대전-도룡-119 안전센터
26,14.289200000000001,15.183333333333334,대전-산내-119 안전센터
27,13.941,15.718333333333334,대전-송촌-119 안전센터
28,14.2389,16.05,대전-법동-119 안전센터
29,14.2782,16.078333333333333,대덕소방서
