,0,1,2,3,4,5
0,0.0,3.68,4.16,2.53,4.23,40.45
1,3.09,0.0,2.08,4.68,3.26,40.61
2,3.57,2.08,0.0,6.11,1.83,41.85
3,3.06,4.55,6.16,0.0,6.23,38.38
4,3.67,3.22,1.79,6.2,0.0,43.63
5,39.04,40.56,40.84,37.73,42.63,0.0
