Index,init_distance,안전센터/소방서이름
0,3.1219698277620935,대전-가수원-119 안전센터
1,3.4349688701981687,대전-원내-119 안전센터
2,3.513097196879443,대전-복수-119 안전센터
3,3.5591144999868334,서부소방서
4,4.667833073917981,대전-산성-119 안전센터
5,6.020523543785483,대전-태평-119 안전센터
6,6.611800465483239,대전-문화-119 안전센터
7,7.508199920908917,계룡소방서-계룡-119 안전센터
8,7.573174204046047,둔산소방서
9,7.573353404140648,대전-갈마-119 안전센터
10,7.771027572444051,대전-원동-119 안전센터
11,7.884488219178652,대전-구암-119 안전센터
12,8.160509992289002,대전-탄방-119 안전센터
13,8.180375898131757,계룡소방서
14,8.412638011962644,대전-둔산-119 안전센터
15,8.667088617878479,대전-부사-119 안전센터
16,8.84406770600172,대전-월평-119 안전센터
17,8.914654784956905,대전-삼성-119 안전센터
18,9.199737870262208,대전-궁동-119 안전센터
19,10.001639060467648,동부소방서
20,10.10452389204758,대전-산내-119 안전센터
21,10.30099659945601,대전-노은-119 안전센터
22,10.660635462866942,대전-가양-119 안전센터
23,10.787354919183796,대전-대화-119 안전센터
24,11.092207674375265,대전-도룡-119 안전센터
25,11.098626381049938,대전-용운-119 안전센터
26,11.100143674386516,유성소방서
27,12.040206764436268,대전-송촌-119 안전센터
28,12.137955617223135,대전-법동-119 안전센터
29,12.146018640425051,대덕소방서
