Index,init_distance,duration,안전센터/소방서이름
0,4.549,5.923333333333333,계룡소방서-계룡-119 안전센터
1,3.4880999999999998,7.511666666666667,계룡소방서
2,9.4093,10.915,대전-원내-119 안전센터
3,12.972299999999999,14.041666666666666,대전-가수원-119 안전센터
4,15.0905,14.421666666666665,공주소방서-동학사-119 안전센터
5,14.2741,14.936666666666667,서부소방서
6,15.0443,16.378333333333334,대전-복수-119 안전센터
7,17.110599999999998,17.66,대전-태평-119 안전센터
8,18.5213,17.69,대전-노은-119 안전센터
9,16.0138,17.748333333333335,대전-구암-119 안전센터
10,16.8627,17.788333333333334,대전-산성-119 안전센터
11,15.4344,17.913333333333334,논산소방서-논산_연산-119 안전센터
12,18.243299999999998,18.75,대전-문화-119 안전센터
13,18.611900000000002,20.688333333333333,대전-갈마-119 안전센터
14,18.613,20.691666666666666,둔산소방서
15,20.0759,20.86,대전-원동-119 안전센터
16,21.482599999999998,21.128333333333334,대전-궁동-119 안전센터
17,20.3857,21.138333333333332,대전-부사-119 안전센터
18,20.2836,21.688333333333333,대전-삼성-119 안전센터
19,20.7261,21.884999999999998,대전-탄방-119 안전센터
20,19.5679,21.91166666666667,대전-월평-119 안전센터
21,21.8704,22.676666666666666,동부소방서
22,20.2023,22.970000000000002,대전-둔산-119 안전센터
23,22.7,23.668333333333333,대전-가양-119 안전센터
24,23.1925,25.433333333333334,대전-대화-119 안전센터
25,23.3945,25.93,유성소방서
26,23.4017,25.938333333333333,대전-도룡-119 안전센터
27,23.9106,26.721666666666668,논산소방서-반월-119 안전센터
28,25.9682,28.546666666666667,논산소방서-논산_내동-119 안전센터
29,36.741,36.208333333333336,공주소방서-공주_계룡-119 안전센터
