,0,1,2,3,4,5,6
0,0.0,6.5,3.42,7.94,8.59,7.91,45.63
1,6.59,0.0,8.88,9.27,9.35,11.83,46.86
2,4.4,9.83,0.0,4.82,6.4,4.8,45.68
3,8.4,8.87,5.71,0.0,2.53,4.23,40.45
4,8.91,9.37,6.24,3.06,0.0,6.23,38.38
5,8.16,11.64,5.08,3.67,6.2,0.0,43.63
6,48.75,45.51,46.0,39.04,37.73,42.63,0.0
