Index,distance,duration
0,15.056700000000001,14.383333333333333
1,15.9156,15.681666666666667
2,15.9671,17.083333333333332
3,18.2027,17.325
4,22.6919,22.028333333333332
5,51.857800000000005,45.44666666666667
