,0,1,2,3,4,5,6,7,8
0,0.0,5.48,3.0,6.2,5.41,10.67,7.74,12.49,34.34
1,5.49,0.0,6.7,3.06,4.55,14.71,6.23,9.22,38.38
2,2.87,6.61,0.0,6.12,3.85,13.37,5.54,14.67,37.8
3,6.23,2.53,6.14,0.0,3.68,16.79,4.23,11.23,40.45
4,5.0,4.68,3.11,3.09,0.0,15.5,3.26,14.32,40.61
5,10.66,14.68,13.49,15.99,15.2,0.0,18.23,13.29,24.64
6,7.69,6.2,5.5,3.67,3.22,18.19,0.0,14.9,43.63
7,12.59,9.3,14.69,11.78,13.84,13.41,14.95,0.0,39.42
8,33.71,37.73,36.82,39.04,40.56,25.0,42.63,38.3,0.0
