,0,1,2,3,4,5,6,7,8
0,0.0,3.0,4.8,5.48,5.41,6.2,6.32,7.74,34.34
1,2.87,0.0,2.61,6.61,3.85,6.12,4.13,5.54,37.8
2,4.8,2.61,0.0,7.46,3.74,5.55,2.29,3.78,40.24
3,5.49,6.7,7.21,0.0,4.55,3.06,6.16,6.23,38.38
4,5.0,3.11,3.54,4.68,0.0,3.09,2.08,3.26,40.61
5,6.23,6.14,6.15,2.53,3.68,0.0,4.16,4.23,40.45
6,6.32,4.13,2.3,6.11,2.08,3.57,0.0,1.83,41.85
7,7.69,5.5,3.79,6.2,3.22,3.67,1.79,0.0,43.63
8,33.71,36.82,39.25,37.73,40.56,39.04,40.84,42.63,0.0
