Index,init_distance,안전센터/소방서이름
0,0.43337260416299206,대전-전민-119 안전센터
1,3.509526561330437,유성소방서
2,3.5181144922172387,대전-도룡-119 안전센터
3,4.037102451285897,대덕소방서
4,4.052746639123942,대전-대화-119 안전센터
5,4.053199948726866,대전-법동-119 안전센터
6,4.459043717587062,대전-덕암-119 안전센터
7,4.886988096350581,대전-문평-119 안전센터
8,5.533029978756773,대전-송촌-119 안전센터
9,5.845775780918623,대전-월평-119 안전센터
10,5.860080690720917,대전-둔산-119 안전센터
11,6.3021687003550335,대전-탄방-119 안전센터
12,6.639550331870599,대전-궁동-119 안전센터
13,6.815630215088749,대전-갈마-119 안전센터
14,6.816064877560162,둔산소방서
15,6.968782283204969,대전-가양-119 안전센터
16,7.147820821468813,대전-삼성-119 안전센터
17,7.4678840458551,동부소방서
18,8.674895857499276,대전-노은-119 안전센터
19,8.732437017839684,대전-태평-119 안전센터
20,8.828111425956763,대전-부사-119 안전센터
21,9.02671566823856,대전-구암-119 안전센터
22,9.326564496450153,대전-문화-119 안전센터
23,9.48856845445918,대전-용운-119 안전센터
24,9.819185554438453,대전-원동-119 안전센터
25,10.627107663830737,대전-산성-119 안전센터
26,10.757406353939363,서부소방서
27,10.807305300890313,대전-복수-119 안전센터
28,11.424888108852963,대전-가수원-119 안전센터
29,13.115979847336494,보람119안전센터
