,0,1,2,3,4,5,6
0,0.0,6.58,6.84,7.35,15.84,12.4,42.22
1,7.35,0.0,9.37,9.22,20.86,6.23,38.38
2,7.26,9.35,0.0,10.73,20.71,11.83,46.86
3,7.12,9.3,10.71,0.0,18.64,14.95,39.42
4,14.02,20.6,20.86,18.95,0.0,26.42,30.84
5,12.73,6.2,11.64,14.9,26.19,0.0,43.63
6,40.96,37.73,45.51,38.3,30.59,42.63,0.0
