Index,init_distance,안전센터/소방서이름
0,1.523834224457857,대전-덕암-119 안전센터
1,1.6870288918352285,대전-문평-119 안전센터
2,6.092315978532115,대전-전민-119 안전센터
3,8.718652222397788,서부소방서_충북-남이-119 안전센터
4,8.912789903924729,대덕소방서
5,8.92768145275842,대전-법동-119 안전센터
6,9.045300619187936,유성소방서
7,9.053823947060158,대전-도룡-119 안전센터
8,9.54707386052133,조치원소방서-부강-119 안전센터
9,9.569602107240986,대전-대화-119 안전센터
10,9.798426369087741,동부소방서_충북-문의-119 안전센터
11,10.054757422399566,대전-송촌-119 안전센터
12,11.416954191142429,대전-월평-119 안전센터
13,11.589365893234868,대전-둔산-119 안전센터
14,11.789491651372828,대전-가양-119 안전센터
15,11.873693664302612,대전-궁동-119 안전센터
16,11.997314512489883,대전-탄방-119 안전센터
17,12.055984555609596,보람119안전센터
18,12.43124832366393,동부소방서
19,12.478325433436462,대전-삼성-119 안전센터
20,12.499585882045931,대전-갈마-119 안전센터
21,12.49994556855102,둔산소방서
22,13.22519231579171,대전-노은-119 안전센터
23,13.936688678319126,대전-용운-119 안전센터
24,13.986958036812997,대전-부사-119 안전센터
25,14.210776720334575,대전-구암-119 안전센터
26,14.407717845382974,대전-태평-119 안전센터
27,14.633634755579253,세종소방서-어진-119 안전센터
28,14.841908927000599,대전-문화-119 안전센터
29,14.913686141060962,세종소방서-한솔-119 안전센터
