Index,init_distance,duration,안전센터/소방서이름
0,11.2114,15.05,대전-가수원-119 안전센터
1,12.4798,16.073333333333334,서부소방서
2,13.25,17.515,대전-복수-119 안전센터
3,14.4977,18.666666666666668,대전-원내-119 안전센터
4,15.3163,18.796666666666667,대전-태평-119 안전센터
5,15.0684,18.925,대전-산성-119 안전센터
6,10.2196,19.61,계룡소방서-계룡-119 안전센터
7,16.449,19.886666666666667,대전-문화-119 안전센터
8,11.3841,21.236666666666668,계룡소방서
9,16.8176,21.825,대전-갈마-119 안전센터
10,16.8187,21.828333333333333,둔산소방서
11,18.281599999999997,21.996666666666666,대전-원동-119 안전센터
12,17.4679,22.10666666666667,대전-구암-119 안전센터
13,18.5914,22.275,대전-부사-119 안전센터
14,18.4894,22.825,대전-삼성-119 안전센터
15,18.9318,23.021666666666665,대전-탄방-119 안전센터
16,18.2074,23.171666666666667,대전-월평-119 안전센터
17,18.2484,23.42,대전-궁동-119 안전센터
18,20.0761,23.813333333333333,동부소방서
19,18.408,24.10666666666667,대전-둔산-119 안전센터
20,20.122400000000003,24.663333333333334,대전-노은-119 안전센터
21,20.9057,24.805,대전-가양-119 안전센터
22,21.3983,26.57,대전-대화-119 안전센터
23,18.582900000000002,26.821666666666665,논산소방서-논산_연산-119 안전센터
24,23.616400000000002,26.86,대전-산내-119 안전센터
25,21.6003,27.066666666666666,유성소방서
26,21.607400000000002,27.075,대전-도룡-119 안전센터
27,25.735400000000002,30.686666666666667,공주소방서-동학사-119 안전센터
28,25.4086,34.325,금산소방서-복진-119 안전센터
29,35.955,37.02333333333333,금산소방서-추부-119 안전센터
