,0,1,2,3,4,5,6,7,8
0,0.0,10.66,13.49,14.68,15.29,13.29,20.64,18.23,24.64
1,10.67,0.0,3.0,5.48,4.8,12.49,31.15,7.74,34.34
2,13.37,2.87,0.0,6.61,2.61,14.67,33.84,5.54,37.8
3,14.71,5.49,6.7,0.0,7.21,9.22,35.19,6.23,38.38
4,15.3,4.8,2.61,7.46,0.0,15.55,35.78,3.78,40.24
5,13.41,12.59,14.69,9.3,15.21,0.0,33.35,14.95,39.42
6,20.77,31.14,33.96,35.16,35.77,33.23,0.0,38.7,10.04
7,18.19,7.69,5.5,6.2,3.79,14.9,38.67,0.0,43.63
8,25.0,33.71,36.82,37.73,39.25,38.3,10.35,42.63,0.0
