Index,init_distance,duration,안전센터/소방서이름
0,4.8391,7.0,대전-노은-119 안전센터
1,7.7873,10.071666666666665,대전-구암-119 안전센터
2,7.8217,10.996666666666666,대전-궁동-119 안전센터
3,9.456700000000001,12.093333333333334,대전-월평-119 안전센터
4,9.830200000000001,12.321666666666665,유성소방서
5,9.837299999999999,12.33,대전-도룡-119 안전센터
6,10.987200000000001,13.601666666666667,둔산소방서
7,10.9882,13.604999999999999,대전-갈마-119 안전센터
8,11.4519,14.268333333333334,보람119안전센터
9,11.565100000000001,14.78,세종소방서-한솔-119 안전센터
10,11.9055,14.985000000000001,공주소방서-동학사-119 안전센터
11,11.7645,15.3,대전-둔산-119 안전센터
12,12.9817,15.463333333333333,대전-탄방-119 안전센터
13,13.1186,15.833333333333334,대전-가수원-119 안전센터
14,13.5489,16.128333333333334,세종소방서-어진-119 안전센터
15,12.983,16.196666666666665,대전-전민-119 안전센터
16,14.420200000000001,17.273333333333333,대전-태평-119 안전센터
17,15.8614,17.533333333333335,아름119안전센터
18,15.2568,17.93,서부소방서
19,14.6315,17.988333333333333,대전-원내-119 안전센터
20,14.617299999999998,18.185,대전-대화-119 안전센터
21,15.3985,18.951666666666664,대전-삼성-119 안전센터
22,15.3935,19.026666666666664,대덕소방서
23,15.4384,19.083333333333332,대전-법동-119 안전센터
24,15.9674,19.09,대전-문화-119 안전센터
25,16.0271,19.371666666666666,대전-복수-119 안전센터
26,15.4415,19.408333333333335,대전-문평-119 안전센터
27,16.2793,19.545,대전-송촌-119 안전센터
28,16.6508,19.845000000000002,대전-산성-119 안전센터
29,21.6205,20.561666666666667,대전-덕암-119 안전센터
