Index,init_distance,안전센터/소방서이름
0,0.5621029548661842,대전-구암-119 안전센터
1,2.4615925820506326,대전-궁동-119 안전센터
2,2.9815054171929676,대전-노은-119 안전센터
3,3.3834858989701835,둔산소방서
4,3.384518776535747,대전-갈마-119 안전센터
5,3.4133928214677116,대전-월평-119 안전센터
6,4.367223132989635,대전-가수원-119 안전센터
7,4.736379011411649,대전-둔산-119 안전센터
8,5.255075488904191,서부소방서
9,5.295488849365597,대전-복수-119 안전센터
10,5.535277673568245,대전-탄방-119 안전센터
11,5.535762746326217,대전-도룡-119 안전센터
12,5.544177740838983,유성소방서
13,5.889141321742405,대전-태평-119 안전센터
14,6.070273178218788,대전-원내-119 안전센터
15,6.908344766431008,대전-산성-119 안전센터
16,7.336957969118652,대전-대화-119 안전센터
17,7.410523303835174,공주소방서-동학사-119 안전센터
18,7.539689030422304,대전-문화-119 안전센터
19,7.934899218468413,대전-삼성-119 안전센터
20,8.848099554211135,대전-전민-119 안전센터
21,9.070856330412463,대덕소방서
22,9.072947032064196,대전-법동-119 안전센터
23,9.128283189563257,대전-원동-119 안전센터
24,9.134300742006658,대전-부사-119 안전센터
25,9.3343693090071,동부소방서
26,9.594707140078741,대전-가양-119 안전센터
27,9.925458681234822,대전-송촌-119 안전센터
28,10.539384132472222,계룡소방서
29,10.659160655817095,계룡소방서-계룡-119 안전센터
