,0,1,2,3,4,5,6
0,0.0,6.59,9.27,8.88,9.35,11.83,46.86
1,6.5,0.0,7.94,3.42,8.59,7.91,45.63
2,8.87,8.4,0.0,5.71,2.53,4.23,40.45
3,9.83,4.4,4.82,0.0,6.4,4.8,45.68
4,9.37,8.91,3.06,6.24,0.0,6.23,38.38
5,11.64,8.16,3.67,5.08,6.2,0.0,43.63
6,45.51,48.75,39.04,46.0,37.73,42.63,0.0
