Index,init_distance,duration,안전센터/소방서이름
0,1.7079000000000002,2.033333333333333,동부소방서
1,1.8214000000000001,2.1933333333333334,대전-송촌-119 안전센터
2,2.0578000000000003,2.396666666666667,대전-삼성-119 안전센터
3,2.1193,2.525,대전-법동-119 안전센터
4,2.1586,2.5533333333333332,대덕소방서
5,2.0188,2.725,대전-가양-119 안전센터
6,3.7986999999999997,4.461666666666667,대전-부사-119 안전센터
7,3.9722,4.7683333333333335,대전-대화-119 안전센터
8,5.0746,5.763333333333334,대전-태평-119 안전센터
9,5.1263000000000005,5.955,대전-탄방-119 안전센터
10,5.5918,6.23,대전-문화-119 안전센터
11,5.533600000000001,6.383333333333334,대전-원동-119 안전센터
12,5.1449,6.418333333333334,대전-용운-119 안전센터
13,5.5665,7.426666666666667,대전-둔산-119 안전센터
14,6.7413,7.973333333333333,대전-월평-119 안전센터
15,7.3052,8.335,대전-산성-119 안전센터
16,6.8158,8.453333333333333,대전-전민-119 안전센터
17,7.9685,9.203333333333335,서부소방서
18,7.974600000000001,9.283333333333333,대전-복수-119 안전센터
19,7.5488,9.479999999999999,대전-갈마-119 안전센터
20,7.5499,9.483333333333333,둔산소방서
21,9.4149,9.703333333333335,대전-산내-119 안전센터
22,10.1025,10.118333333333334,대전-덕암-119 안전센터
23,8.7113,10.17,유성소방서
24,8.718399999999999,10.178333333333335,대전-도룡-119 안전센터
25,9.1496,11.09,대전-궁동-119 안전센터
26,10.2582,11.145000000000001,대전-가수원-119 안전센터
27,12.3596,13.218333333333334,대전-문평-119 안전센터
28,10.980799999999999,13.478333333333333,대전-구암-119 안전센터
29,11.324200000000001,13.576666666666666,대전-노은-119 안전센터
