Index,init_distance,안전센터/소방서이름
0,0.985917924261409,대전-전민-119 안전센터
1,3.057739452556337,대덕소방서
2,3.0738281026537164,대전-법동-119 안전센터
3,3.5250214247765843,대전-대화-119 안전센터
4,4.009619825955567,유성소방서
5,4.017558054103359,대전-도룡-119 안전센터
6,4.4722077697057365,대전-송촌-119 안전센터
7,4.619592975588868,대전-덕암-119 안전센터
8,5.524055654083022,대전-문평-119 안전센터
9,5.804440192933945,대전-둔산-119 안전센터
10,6.029021045229554,대전-가양-119 안전센터
11,6.038562293568512,대전-탄방-119 안전센터
12,6.175289223086268,대전-월평-119 안전센터
13,6.462168970028241,대전-삼성-119 안전센터
14,6.590094845696614,동부소방서
15,6.938408725305492,대전-갈마-119 안전센터
16,6.939004184466417,둔산소방서
17,7.218577624440286,대전-궁동-119 안전센터
18,8.052046353858561,대전-부사-119 안전센터
19,8.404475496172712,대전-태평-119 안전센터
20,8.465679098200765,대전-용운-119 안전센터
21,8.792085376465154,대전-문화-119 안전센터
22,9.104160519511096,대전-원동-119 안전센터
23,9.492167604034668,대전-노은-119 안전센터
24,9.573378713520565,대전-구암-119 안전센터
25,10.253729350587443,대전-산성-119 안전센터
26,10.615696875835038,서부소방서
27,10.663489335456948,대전-복수-119 안전센터
28,11.460420037860082,대전-가수원-119 안전센터
29,13.707553998699234,대전-산내-119 안전센터
