Index,distance,duration
0,3.8861,4.3566666666666665
1,5.6349,6.6033333333333335
2,5.098199999999999,6.783333333333333
3,6.5083,8.458333333333334
4,7.5729,8.806666666666667
5,9.239799999999999,11.69
6,10.7464,13.121666666666666
7,41.0906,39.38
