,0,1,2,3,4,5,6,7
0,0.0,6.58,7.35,6.84,9.23,10.08,12.4,42.22
1,7.35,0.0,9.22,9.37,3.06,8.91,6.23,38.38
2,7.12,9.3,0.0,10.71,11.78,13.44,14.95,39.42
3,7.26,9.35,10.73,0.0,9.27,6.59,11.83,46.86
4,9.07,2.53,11.23,8.87,0.0,8.4,4.23,40.45
5,10.01,8.59,12.98,6.5,7.94,0.0,7.91,45.63
6,12.73,6.2,14.9,11.64,3.67,8.16,0.0,43.63
7,40.96,37.73,38.3,45.51,39.04,48.75,42.63,0.0
