Index,init_distance,안전센터/소방서이름
0,5.151088238252967,대전-원내-119 안전센터
1,5.164140804993365,계룡소방서-계룡-119 안전센터
2,6.209781552415463,계룡소방서
3,7.314825237730351,대전-가수원-119 안전센터
4,8.034693148189854,대전-복수-119 안전센터
5,8.079499049871202,서부소방서
6,9.064921488903934,대전-산성-119 안전센터
7,10.539611457025536,대전-태평-119 안전센터
8,10.995969876780935,대전-문화-119 안전센터
9,11.418918973137176,대전-구암-119 안전센터
10,11.927955688802543,둔산소방서
11,11.9282666024936,대전-갈마-119 안전센터
12,11.962565238794665,대전-원동-119 안전센터
13,11.997158756561712,금산소방서-복진-119 안전센터
14,12.67809719758365,대전-탄방-119 안전센터
15,12.875435633769358,대전-둔산-119 안전센터
16,12.963011393597494,대전-부사-119 안전센터
17,13.067877109412601,대전-산내-119 안전센터
18,13.106922856286404,대전-월평-119 안전센터
19,13.17961193054574,대전-궁동-119 안전센터
20,13.385417368710494,대전-삼성-119 안전센터
21,13.608459190326919,논산소방서-논산_연산-119 안전센터
22,13.652498302032026,대전-노은-119 안전센터
23,13.808875735985396,금산소방서-추부-119 안전센터
24,14.397881117350156,동부소방서
25,14.677331479261639,공주소방서-동학사-119 안전센터
26,15.080977922946198,대전-가양-119 안전센터
27,15.229699102646212,대전-용운-119 안전센터
28,15.309434073927449,대전-대화-119 안전센터
29,15.42633595924126,대전-도룡-119 안전센터
