Index,init_distance,duration,안전센터/소방서이름
0,4.313,5.395,계룡소방서-계룡-119 안전센터
1,3.2521,6.983333333333333,계룡소방서
2,9.1733,10.386666666666667,대전-원내-119 안전센터
3,12.7363,13.513333333333332,대전-가수원-119 안전센터
4,14.8545,13.893333333333334,공주소방서-동학사-119 안전센터
5,14.0381,14.408333333333333,서부소방서
6,14.8083,15.85,대전-복수-119 안전센터
7,16.874599999999997,17.131666666666668,대전-태평-119 안전센터
8,18.2853,17.16166666666667,대전-노은-119 안전센터
9,15.7778,17.220000000000002,대전-구암-119 안전센터
10,16.6267,17.259999999999998,대전-산성-119 안전센터
11,15.1984,17.384999999999998,논산소방서-논산_연산-119 안전센터
12,18.0073,18.221666666666668,대전-문화-119 안전센터
13,18.3759,20.16,대전-갈마-119 안전센터
14,18.377,20.163333333333334,둔산소방서
15,19.8399,20.331666666666667,대전-원동-119 안전센터
16,21.246599999999997,20.6,대전-궁동-119 안전센터
17,20.1497,20.61,대전-부사-119 안전센터
18,20.0476,21.16,대전-삼성-119 안전센터
19,20.490099999999998,21.35666666666667,대전-탄방-119 안전센터
20,19.3319,21.383333333333333,대전-월평-119 안전센터
21,21.634400000000003,22.148333333333333,동부소방서
22,19.9663,22.441666666666666,대전-둔산-119 안전센터
23,22.464,23.14,대전-가양-119 안전센터
24,22.9565,24.904999999999998,대전-대화-119 안전센터
25,23.1585,25.401666666666664,유성소방서
26,23.1657,25.41,대전-도룡-119 안전센터
27,23.674599999999998,26.19333333333333,논산소방서-반월-119 안전센터
28,25.732200000000002,28.01833333333333,논산소방서-논산_내동-119 안전센터
29,36.505,35.68,공주소방서-공주_계룡-119 안전센터
