,0,1,2,3,4,5
0,0.0,5.71,3.68,2.53,4.23,40.45
1,4.82,0.0,5.72,6.4,4.8,45.68
2,3.09,6.05,0.0,4.68,3.26,40.61
3,3.06,6.24,4.55,0.0,6.23,38.38
4,3.67,5.08,3.22,6.2,0.0,43.63
5,39.04,46.0,40.56,37.73,42.63,0.0
