Index,init_distance,duration,안전센터/소방서이름
0,14.8855,23.683333333333334,대전-송촌-119 안전센터
1,15.092600000000001,23.701666666666664,대전-덕암-119 안전센터
2,15.520700000000001,24.265,동부소방서
3,15.2989,24.506666666666668,대전-가양-119 안전센터
4,16.0587,25.495,대전-용운-119 안전센터
5,16.0731,25.761666666666667,대전-문평-119 안전센터
6,16.5592,25.798333333333336,대전-법동-119 안전센터
7,16.598599999999998,25.826666666666664,대덕소방서
8,17.2135,26.33833333333333,대전-삼성-119 안전센터
9,17.5794,26.796666666666667,대전-부사-119 안전센터
10,19.074,28.173333333333336,대전-원동-119 안전센터
11,18.815900000000003,28.363333333333333,대전-대화-119 안전센터
12,19.6955,28.825,대전-문화-119 안전센터
13,20.1444,29.253333333333334,대전-산내-119 안전센터
14,20.215700000000002,29.456666666666667,대전-태평-119 안전센터
15,20.5194,30.126666666666665,대전-탄방-119 안전센터
16,22.1395,31.25,대전-산성-119 안전센터
17,21.6953,31.453333333333333,동부소방서_충북-문의-119 안전센터
18,20.9595,31.598333333333336,대전-둔산-119 안전센터
19,21.2557,31.726666666666667,대전-전민-119 안전센터
20,23.5521,31.913333333333334,서부소방서_충북-남이-119 안전센터
21,22.134400000000003,32.145,대전-월평-119 안전센터
22,23.0272,32.236666666666665,옥천소방서-옥천_중앙-119 안전센터
23,23.1223,32.434999999999995,서부소방서
24,23.128400000000003,32.515,대전-복수-119 안전센터
25,23.7306,33.55833333333333,둔산소방서
26,23.7317,33.56166666666667,대전-갈마-119 안전센터
27,23.579900000000002,33.971666666666664,유성소방서
28,23.587,33.98,대전-도룡-119 안전센터
29,24.5426,35.26166666666666,대전-궁동-119 안전센터
