Index,init_distance,duration,안전센터/소방서이름
0,2.3176,4.471666666666667,대전-문화-119 안전센터
1,2.7083000000000004,4.571666666666667,대전-산성-119 안전센터
2,3.7491999999999996,6.053333333333333,대전-원동-119 안전센터
3,4.146199999999999,6.128333333333333,대전-태평-119 안전센터
4,5.0093000000000005,7.23,서부소방서
5,5.0155,7.3100000000000005,대전-복수-119 안전센터
6,5.0971,7.33,대전-부사-119 안전센터
7,5.6031,8.465,대전-삼성-119 안전센터
8,6.7605,8.983333333333333,동부소방서
9,7.4136999999999995,9.475,대전-가수원-119 안전센터
10,6.8195,9.823333333333332,대전-탄방-119 안전센터
11,7.590199999999999,9.975,대전-가양-119 안전센터
12,7.6611,10.128333333333334,둔산소방서
13,7.6621999999999995,10.131666666666666,대전-갈마-119 안전센터
14,7.3848,10.16,대전-용운-119 안전센터
15,9.084,10.916666666666666,대전-산내-119 안전센터
16,7.5934,11.671666666666665,대전-둔산-119 안전센터
17,9.111,12.038333333333332,대전-월평-119 안전센터
18,9.9527,12.565,대전-송촌-119 안전센터
19,9.273399999999999,12.716666666666667,대전-대화-119 안전센터
20,10.2505,12.896666666666667,대전-법동-119 안전센터
21,10.2899,12.925,대덕소방서
22,10.7,12.983333333333333,대전-원내-119 안전센터
23,12.4214,15.226666666666667,대전-구암-119 안전센터
24,11.7324,15.565,유성소방서
25,11.7395,15.573333333333332,대전-도룡-119 안전센터
26,11.568100000000001,15.628333333333334,대전-궁동-119 안전센터
27,13.7095,17.083333333333332,대전-노은-119 안전센터
28,12.848,17.628333333333334,대전-전민-119 안전센터
29,21.4226,21.08,금산소방서-추부-119 안전센터
