Index,init_distance,duration,안전센터/소방서이름
0,7.5453,10.461666666666668,대전-송촌-119 안전센터
1,8.3249,10.978333333333333,대전-용운-119 안전센터
2,8.1805,11.043333333333333,동부소방서
3,7.958699999999999,11.285,대전-가양-119 안전센터
4,9.8844,11.716666666666667,대전-부사-119 안전센터
5,10.398200000000001,12.273333333333333,대전-원동-119 안전센터
6,9.219100000000001,12.576666666666666,대전-법동-119 안전센터
7,9.2584,12.604999999999999,대덕소방서
8,9.8734,13.116666666666667,대전-삼성-119 안전센터
9,10.7902,13.26,옥천소방서-옥천_중앙-119 안전센터
10,11.4686,13.353333333333333,대전-산내-119 안전센터
11,11.8003,13.381666666666666,대전-문화-119 안전센터
12,11.475700000000002,15.141666666666667,대전-대화-119 안전센터
13,13.463700000000001,15.35,대전-산성-119 안전센터
14,13.669,15.351666666666667,대전-태평-119 안전센터
15,13.179200000000002,16.904999999999998,대전-탄방-119 안전센터
16,15.5892,17.243333333333332,서부소방서
17,15.5954,17.323333333333334,대전-복수-119 안전센터
18,13.619299999999999,18.376666666666665,대전-둔산-119 안전센터
19,13.9156,18.505,대전-전민-119 안전센터
20,14.7942,18.923333333333336,대전-월평-119 안전센터
21,17.879,19.185,대전-가수원-119 안전센터
22,16.726,19.376666666666665,대전-갈마-119 안전센터
23,16.7271,19.38,둔산소방서
24,17.2022,20.17,대전-덕암-119 안전센터
25,16.2397,20.75,유성소방서
26,16.2468,20.758333333333333,대전-도룡-119 안전센터
27,17.2025,22.040000000000003,대전-궁동-119 안전센터
28,19.459400000000002,23.27,대전-문평-119 안전센터
29,21.187,23.68,대전-구암-119 안전센터
