Index,init_distance,안전센터/소방서이름
0,2.4054947424011712,대전-덕암-119 안전센터
1,4.277548516763891,대전-문평-119 안전센터
2,6.448795062750936,대전-전민-119 안전센터
3,8.18504871502671,대덕소방서
4,8.197131026556093,대전-법동-119 안전센터
5,8.96643529975509,대전-송촌-119 안전센터
6,9.091139334185728,동부소방서_충북-문의-119 안전센터
7,9.307573894054824,대전-대화-119 안전센터
8,9.737726166290354,유성소방서
9,9.746278552013399,대전-도룡-119 안전센터
10,9.907736065242824,서부소방서_충북-남이-119 안전센터
11,10.74608543207033,대전-가양-119 안전센터
12,11.45095381478394,동부소방서
13,11.764870259677693,대전-둔산-119 안전센터
14,11.816889333469462,대전-삼성-119 안전센터
15,11.832266831382423,조치원소방서-부강-119 안전센터
16,11.921448205615173,대전-탄방-119 안전센터
17,12.045367572403517,대전-월평-119 안전센터
18,12.527125019937548,대전-용운-119 안전센터
19,12.857075002365823,대전-궁동-119 안전센터
20,12.89550195218819,대전-갈마-119 안전센터
21,12.89606912923358,둔산소방서
22,13.08959161102226,대전-부사-119 안전센터
23,14.194940799220978,대전-태평-119 안전센터
24,14.240023417666128,대전-원동-119 안전센터
25,14.308986270662762,대전-문화-119 안전센터
26,14.67578315092907,대전-노은-119 안전센터
27,14.905956762901157,보람119안전센터
28,15.245292146452257,대전-구암-119 안전센터
29,15.963696671735136,대전-산성-119 안전센터
