Index,init_distance,duration,안전센터/소방서이름
0,2.9119,4.265,대전-구암-119 안전센터
1,5.445600000000001,7.27,대전-가수원-119 안전센터
2,5.4813,7.275,대전-원내-119 안전센터
3,6.2815,7.766666666666667,둔산소방서
4,6.2826,7.77,대전-갈마-119 안전센터
5,6.1232,7.861666666666666,대전-노은-119 안전센터
6,6.0472,8.425,대전-궁동-119 안전센터
7,7.329,8.75,대전-태평-119 안전센터
8,7.0286,9.025,대전-월평-119 안전센터
9,7.5838,9.366666666666667,서부소방서
10,8.536299999999999,10.141666666666667,대전-탄방-119 안전센터
11,8.6336,10.258333333333333,대전-복수-119 안전센터
12,8.315,10.823333333333332,대전-둔산-119 안전센터
13,9.554799999999998,11.173333333333334,대전-문화-119 안전센터
14,9.5876,11.28,대전-산성-119 안전센터
15,10.2503,12.24,대전-삼성-119 안전센터
16,11.72,12.97,계룡소방서-계룡-119 안전센터
17,11.0223,13.121666666666666,대전-원동-119 안전센터
18,10.7889,13.16,유성소방서
19,10.796,13.168333333333333,대전-도룡-119 안전센터
20,11.3158,13.521666666666667,대전-부사-119 안전센터
21,11.7362,13.885,공주소방서-동학사-119 안전센터
22,11.8304,13.965,동부소방서
23,12.8845,14.596666666666666,계룡소방서
24,11.8911,14.716666666666667,대전-대화-119 안전센터
25,12.6601,14.956666666666667,대전-가양-119 안전센터
26,13.3717,15.933333333333334,대덕소방서
27,13.3521,15.968333333333334,대전-법동-119 안전센터
28,13.5531,16.076666666666668,대전-송촌-119 안전센터
29,14.2592,16.561666666666667,대전-전민-119 안전센터
