Index,init_distance,안전센터/소방서이름
0,2.0066346078685435,계룡소방서
1,2.1848668765727512,계룡소방서-계룡-119 안전센터
2,3.628905185961761,대전-원내-119 안전센터
3,7.166900443093526,대전-가수원-119 안전센터
4,8.718188130261234,대전-구암-119 안전센터
5,8.795020969057198,대전-복수-119 안전센터
6,8.812245751456764,서부소방서
7,9.510363795911854,공주소방서-동학사-119 안전센터
8,10.292763698295161,대전-노은-119 안전센터
9,10.665209010893506,대전-산성-119 안전센터
10,10.998508433386673,둔산소방서
11,10.9992587371654,대전-갈마-119 안전센터
12,11.02647411136115,대전-궁동-119 안전센터
13,11.282237968310271,대전-태평-119 안전센터
14,11.625521776934512,논산소방서-논산_연산-119 안전센터
15,11.696548899690505,대전-월평-119 안전센터
16,12.312199939019644,대전-둔산-119 안전센터
17,12.451711713503181,대전-문화-119 안전센터
18,12.605866096728265,대전-탄방-119 안전센터
19,13.8924806246587,대전-원동-119 안전센터
20,14.002266783575722,대전-도룡-119 안전센터
21,14.010873723983796,유성소방서
22,14.262372827548408,대전-삼성-119 안전센터
23,14.567102775945617,대전-부사-119 안전센터
24,15.074522037981561,대전-대화-119 안전센터
25,15.350790900409729,공주소방서-공주_계룡-119 안전센터
26,15.578180941245154,동부소방서
27,16.119708906573294,대전-가양-119 안전센터
28,16.727315603917493,대전-법동-119 안전센터
29,16.730265275626714,대덕소방서
