Index,init_distance,안전센터/소방서이름
0,1.5399479696083822,대전-용운-119 안전센터
1,1.7572887661252634,대전-가양-119 안전센터
2,2.043794762908439,동부소방서
3,2.6067766195719146,대전-송촌-119 안전센터
4,3.1441990520260488,대전-부사-119 안전센터
5,3.452571061465017,대전-삼성-119 안전센터
6,4.1144274125845826,대전-법동-119 안전센터
7,4.130030765838832,대덕소방서
8,4.164076001619443,대전-원동-119 안전센터
9,5.026581528087961,대전-대화-119 안전센터
10,5.215125853914151,대전-문화-119 안전센터
11,5.798243075836132,대전-탄방-119 안전센터
12,6.300062541773775,대전-태평-119 안전센터
13,6.713425211876745,대전-둔산-119 안전센터
14,7.051431924687037,대전-산내-119 안전센터
15,7.145618147031587,대전-산성-119 안전센터
16,7.732501242577426,대전-전민-119 안전센터
17,7.962274906061051,대전-갈마-119 안전센터
18,7.963313871482572,둔산소방서
19,8.168947831595736,유성소방서
20,8.17000410128392,대전-도룡-119 안전센터
21,8.501030249862417,대전-월평-119 안전센터
22,8.774407941158886,서부소방서
23,8.79634876874717,대전-복수-119 안전센터
24,10.180212241933992,대전-궁동-119 안전센터
25,10.408027354196673,대전-가수원-119 안전센터
26,10.893891672428587,대전-덕암-119 안전센터
27,11.04021286169461,옥천소방서-옥천_중앙-119 안전센터
28,11.7145733318554,대전-구암-119 안전센터
29,12.364439228829182,대전-문평-119 안전센터
