Index,init_distance,duration,안전센터/소방서이름
0,2.0744000000000002,3.3033333333333332,대전-용운-119 안전센터
1,2.8771,3.3366666666666664,대전-부사-119 안전센터
2,3.391,3.893333333333333,대전-원동-119 안전센터
3,3.9446,4.573333333333333,동부소방서
4,4.4613000000000005,4.833333333333333,대전-산내-119 안전센터
5,4.793100000000001,5.001666666666667,대전-문화-119 안전센터
6,4.7743,5.5649999999999995,대전-가양-119 안전센터
7,4.8815,5.575,대전-삼성-119 안전센터
8,6.4565,6.97,대전-산성-119 안전센터
9,6.6618,6.971666666666667,대전-태평-119 안전센터
10,6.9661,7.908333333333333,대전-송촌-119 안전센터
11,7.4346000000000005,8.389999999999999,대전-법동-119 안전센터
12,7.474,8.418333333333333,대덕소방서
13,8.582,8.863333333333333,서부소방서
14,8.5882,8.943333333333333,대전-복수-119 안전센터
15,7.9808,9.468333333333334,대전-탄방-119 안전센터
16,8.6868,9.926666666666668,대전-대화-119 안전센터
17,10.8717,10.805,대전-가수원-119 안전센터
18,9.7188,10.996666666666666,대전-갈마-119 안전센터
19,9.719899999999999,11.0,둔산소방서
20,9.8831,11.713333333333333,대전-둔산-119 안전센터
21,10.869399999999999,12.111666666666668,대전-월평-119 안전센터
22,14.158,14.313333333333333,대전-원내-119 안전센터
23,12.1311,14.318333333333333,대전-전민-119 안전센터
24,12.6842,14.338333333333333,유성소방서
25,12.6913,14.346666666666666,대전-도룡-119 안전센터
26,15.4749,14.53,옥천소방서-옥천_중앙-119 안전센터
27,14.179799999999998,15.3,대전-구암-119 안전센터
28,13.115,15.4,대전-궁동-119 안전센터
29,15.468,17.15666666666667,대전-노은-119 안전센터
