Index,init_distance,안전센터/소방서이름
0,4.959858557712474,대전-덕암-119 안전센터
1,6.980557135221605,대전-문평-119 안전센터
2,7.796389369757017,대전-전민-119 안전센터
3,8.340867425519916,대덕소방서
4,8.348718791893113,대전-법동-119 안전센터
5,8.655348428355307,대전-송촌-119 안전센터
6,9.298501971520436,동부소방서_충북-문의-119 안전센터
7,9.81415372530965,대전-대화-119 안전센터
8,10.347167224771669,대전-가양-119 안전센터
9,11.041413557917767,유성소방서
10,11.049451659235036,대전-도룡-119 안전센터
11,11.07783361719597,동부소방서
12,11.620917540832568,대전-용운-119 안전센터
13,11.672438837842648,서부소방서_충북-남이-119 안전센터
14,11.758480274754643,대전-삼성-119 안전센터
15,12.430549719191148,대전-탄방-119 안전센터
16,12.512714300763745,대전-둔산-119 안전센터
17,12.722849083310438,대전-부사-119 안전센터
18,13.174637148284498,대전-월평-119 안전센터
19,13.787557118983266,대전-갈마-119 안전센터
20,13.78828384014867,둔산소방서
21,13.885339801326614,대전-원동-119 안전센터
22,14.248747383666243,대전-궁동-119 안전센터
23,14.268018513240575,대전-문화-119 안전센터
24,14.271574089710194,조치원소방서-부강-119 안전센터
25,14.473243106554428,대전-태평-119 안전센터
26,16.081365353120287,대전-산성-119 안전센터
27,16.361509669035673,옥천소방서-옥천_중앙-119 안전센터
28,16.391311889771643,대전-노은-119 안전센터
29,16.608140131808163,대전-구암-119 안전센터
