Index,init_distance,duration,안전센터/소방서이름
0,3.1277,5.2266666666666675,대전-산성-119 안전센터
1,4.3503,6.83,서부소방서
2,4.3564,6.91,대전-복수-119 안전센터
3,5.1216,7.331666666666666,대전-태평-119 안전센터
4,5.3273,7.986666666666666,대전-문화-119 안전센터
5,6.3773,9.368333333333334,대전-가수원-119 안전센터
6,6.8375,9.661666666666667,대전-원동-119 안전센터
7,8.396700000000001,10.81,대전-부사-119 안전센터
8,8.2946,11.360000000000001,대전-삼성-119 안전센터
9,8.875200000000001,11.728333333333333,대전-탄방-119 안전센터
10,8.8553,11.745000000000001,둔산소방서
11,8.856399999999999,11.748333333333333,대전-갈마-119 안전센터
12,9.8814,12.348333333333333,동부소방서
13,9.6636,12.876666666666667,대전-원내-119 안전센터
14,10.711,13.34,대전-가양-119 안전센터
15,9.6491,13.576666666666666,대전-둔산-119 안전센터
16,10.305299999999999,13.655,대전-월평-119 안전센터
17,10.4731,13.768333333333334,대전-용운-119 안전센터
18,12.1723,14.525,대전-산내-119 안전센터
19,11.3416,15.276666666666667,대전-대화-119 안전센터
20,13.0735,15.93,대전-송촌-119 안전센터
21,13.3713,16.261666666666667,대전-법동-119 안전센터
22,13.4107,16.29,대덕소방서
23,12.633799999999999,16.425,대전-구암-119 안전센터
24,12.7623,17.245,대전-궁동-119 안전센터
25,13.7958,17.378333333333334,유성소방서
26,13.8029,17.386666666666667,대전-도룡-119 안전센터
27,15.886700000000001,18.101666666666667,계룡소방서-계룡-119 안전센터
28,14.903799999999999,18.7,대전-노은-119 안전센터
29,14.864,19.68,대전-전민-119 안전센터
