,0,1,2,3,4
0,0.0,3.42,6.5,7.91,66.74
1,4.4,0.0,9.83,4.8,70.07
2,6.59,8.88,0.0,11.83,68.95
3,8.16,5.08,11.64,0.0,73.83
4,65.25,67.54,67.5,72.02,0.0
