,0,1,2,3,4,5,6
0,0.0,6.58,9.23,6.84,10.08,12.4,42.22
1,7.35,0.0,3.06,9.37,8.91,6.23,38.38
2,9.07,2.53,0.0,8.87,8.4,4.23,40.45
3,7.26,9.35,9.27,0.0,6.59,11.83,46.86
4,10.01,8.59,7.94,6.5,0.0,7.91,45.63
5,12.73,6.2,3.67,11.64,8.16,0.0,43.63
6,40.96,37.73,39.04,45.51,48.75,42.63,0.0
