Index,init_distance,duration,안전센터/소방서이름
0,6.368,11.29,대전-산성-119 안전센터
1,6.979100000000001,12.053333333333335,서부소방서
2,6.9852,12.133333333333333,대전-복수-119 안전센터
3,7.883,12.645000000000001,대전-태평-119 안전센터
4,8.6923,13.713333333333333,대전-문화-119 안전센터
5,9.0061,14.591666666666667,대전-가수원-119 안전센터
6,10.154399999999999,15.536666666666667,대전-원동-119 안전센터
7,11.158100000000001,16.12333333333333,대전-부사-119 안전센터
8,11.056,16.673333333333332,대전-삼성-119 안전센터
9,11.6183,17.021666666666665,둔산소방서
10,11.619399999999999,17.025,대전-갈마-119 안전센터
11,11.6366,17.041666666666668,대전-탄방-119 안전센터
12,12.642700000000001,17.66166666666667,동부소방서
13,12.292399999999999,18.1,대전-원내-119 안전센터
14,13.4724,18.653333333333332,대전-가양-119 안전센터
15,12.4105,18.89,대전-둔산-119 안전센터
16,13.068299999999999,18.93166666666667,대전-월평-119 안전센터
17,13.79,19.64333333333333,대전-용운-119 안전센터
18,15.4893,20.4,대전-산내-119 안전센터
19,14.103,20.59,대전-대화-119 안전센터
20,15.8349,21.243333333333332,대전-송촌-119 안전센터
21,16.1327,21.575,대전-법동-119 안전센터
22,16.1721,21.603333333333335,대덕소방서
23,15.2626,21.648333333333333,대전-구암-119 안전센터
24,15.5253,22.521666666666665,대전-궁동-119 안전센터
25,16.424599999999998,22.601666666666667,유성소방서
26,16.4317,22.61,대전-도룡-119 안전센터
27,18.5155,23.325,계룡소방서-계룡-119 안전센터
28,19.68,24.951666666666664,계룡소방서
29,27.7554,30.446666666666665,금산소방서-추부-119 안전센터
