,0,1,2,3,4,5
0,0.0,3.06,4.55,6.16,6.23,38.38
1,2.53,0.0,3.68,4.16,4.23,40.45
2,4.68,3.09,0.0,2.08,3.26,40.61
3,6.11,3.57,2.08,0.0,1.83,41.85
4,6.2,3.67,3.22,1.79,0.0,43.63
5,37.73,39.04,40.56,40.84,42.63,0.0
