,0,1,2,3,4
0,0.0,9.35,6.59,11.83,46.86
1,9.37,0.0,8.91,6.23,38.38
2,6.5,8.59,0.0,7.91,45.63
3,11.64,6.2,8.16,0.0,43.63
4,45.51,37.73,48.75,42.63,0.0
