Index,init_distance,duration,안전센터/소방서이름
0,7.4423,11.691666666666666,대전-문평-119 안전센터
1,10.5465,13.763333333333332,보람119안전센터
2,10.4166,14.731666666666666,대전-덕암-119 안전센터
3,10.5954,15.54,대전-전민-119 안전센터
4,11.9992,16.976666666666667,유성소방서
5,12.0063,16.985,대전-도룡-119 안전센터
6,15.0566,19.11,세종소방서-한솔-119 안전센터
7,15.5875,19.621666666666666,대덕소방서
8,15.6324,19.678333333333335,대전-법동-119 안전센터
9,14.6842,20.205,세종소방서-어진-119 안전센터
10,15.859200000000001,20.641666666666666,대전-대화-119 안전센터
11,15.283,20.816666666666666,대전-월평-119 안전센터
12,16.1422,21.365000000000002,대전-궁동-119 안전센터
13,17.2171,21.461666666666666,대전-구암-119 안전센터
14,17.0469,21.598333333333336,대전-노은-119 안전센터
15,17.3737,21.696666666666665,대전-송촌-119 안전센터
16,15.739,21.923333333333336,대전-둔산-119 안전센터
17,19.781599999999997,22.13,조치원소방서-부강-119 안전센터
18,16.0905,22.2,대전-갈마-119 안전센터
19,16.0916,22.203333333333333,둔산소방서
20,19.680799999999998,22.315,아름119안전센터
21,16.962,22.426666666666666,대전-탄방-119 안전센터
22,18.8583,23.209999999999997,대전-가양-119 안전센터
23,19.3764,23.778333333333332,동부소방서
24,19.473200000000002,23.791666666666668,서부소방서_충북-남이-119 안전센터
25,19.7264,24.141666666666666,대전-삼성-119 안전센터
26,19.1311,24.91166666666667,대전-태평-119 안전센터
27,20.369799999999998,26.55666666666667,대전-문화-119 안전센터
28,22.0454,27.103333333333335,대전-가수원-119 안전센터
29,23.822200000000002,28.503333333333334,공주소방서-동학사-119 안전센터
