Index,init_distance,안전센터/소방서이름
0,2.208504219570558,대전-문평-119 안전센터
1,3.600022785408509,대전-덕암-119 안전센터
2,4.19771174417236,대전-전민-119 안전센터
3,6.113721492320325,유성소방서
4,6.121325708851323,대전-도룡-119 안전센터
5,7.732221985904167,대전-대화-119 안전센터
6,7.787599155444398,대덕소방서
7,7.803770775051617,대전-법동-119 안전센터
8,8.370667758084545,대전-월평-119 안전센터
9,8.48229982527209,대전-궁동-119 안전센터
10,9.016394285413634,대전-둔산-119 안전센터
11,9.250901197349753,대전-송촌-119 안전센터
12,9.501640668430456,대전-노은-119 안전센터
13,9.630654158459704,대전-갈마-119 안전센터
14,9.630779858188827,둔산소방서
15,9.685276886867497,대전-탄방-119 안전센터
16,9.837447210072883,보람119안전센터
17,10.604454189287065,조치원소방서-부강-119 안전센터
18,10.718416536881268,대전-구암-119 안전센터
19,10.734177258116869,대전-가양-119 안전센터
20,10.854381405322238,대전-삼성-119 안전센터
21,11.23389293582016,동부소방서
22,11.441953619433587,서부소방서_충북-남이-119 안전센터
23,12.109044094995308,대전-태평-119 안전센터
24,12.516350978997666,세종소방서-한솔-119 안전센터
25,12.566176263159328,대전-부사-119 안전센터
26,12.904508244281072,대전-문화-119 안전센터
27,12.908815685180247,세종소방서-어진-119 안전센터
28,13.23311989862225,대전-용운-119 안전센터
29,13.523925896994482,대전-원동-119 안전센터
