lat,lon,pdr_mean,pdr_std,N,source_folder,stat_file
36.282136,127.479348,0.06125903549352447,0.029347124617723003,50,lat36.282136_lon127.479348,results_lat36.282136_lon127.479348_stat.txt
36.282207,127.277425,0.042718040059104484,0.023954663528533034,39,lat36.282207_lon127.277425,results_lat36.282207_lon127.277425_stat.txt
36.282214,127.254479,0.041362230112476944,0.022004982424996645,30,lat36.282214_lon127.254479,results_lat36.282214_lon127.254479_stat.txt
36.282446,127.297172,0.027015451523885823,0.02002639900247197,19,lat36.282446_lon127.297172,results_lat36.282446_lon127.297172_stat.txt
36.282528,127.394027,0.06707773985859625,0.19514942621536455,15,lat36.282528_lon127.394027,results_lat36.282528_lon127.394027_stat.txt
36.282532,127.344871,0.04577711761311434,0.18053107458178227,12,lat36.282532_lon127.344871,results_lat36.282532_lon127.344871_stat.txt
36.282794,127.372014,0.02147038427028586,0.010019688954022115,47,lat36.282794_lon127.372014,results_lat36.282794_lon127.372014_stat.txt
36.283162,127.469455,0.041368244948745504,0.028648440920060487,35,lat36.283162_lon127.469455,results_lat36.283162_lon127.469455_stat.txt
36.283207,127.428154,0.0334817221971612,0.015254801767821681,31,lat36.283207_lon127.428154,results_lat36.283207_lon127.428154_stat.txt
36.283313,127.339829,0.04915844401003693,0.1802680900385472,12,lat36.283313_lon127.339829,results_lat36.283313_lon127.339829_stat.txt
36.28341,127.339588,0.04888222660686129,0.18022181575775542,13,lat36.283410_lon127.339588,results_lat36.283410_lon127.339588_stat.txt
36.283563,127.385096,0.06516786623995124,0.17732472235447017,10,lat36.283563_lon127.385096,results_lat36.283563_lon127.385096_stat.txt
36.283584,127.472877,0.05852756927257897,0.0314739703652539,43,lat36.283584_lon127.472877,results_lat36.283584_lon127.472877_stat.txt
36.28372,127.474137,0.06638071723576665,0.17922172481038154,12,lat36.283720_lon127.474137,results_lat36.283720_lon127.474137_stat.txt
36.283838,127.463218,0.032274043686801354,0.021505172260548714,23,lat36.283838_lon127.463218,results_lat36.283838_lon127.463218_stat.txt
36.283984,127.323503,0.021514129042875568,0.014162699043357846,19,lat36.283984_lon127.323503,results_lat36.283984_lon127.323503_stat.txt
