lat,lon,pdr_mean,pdr_std,source_folder,stat_file
36.389196,127.305301,0.0580972474011771,0.03388336968998286,lat36.389196_lon127.305301,results_lat36.389196_lon127.305301_stat.txt
36.389227,127.480249,0.04297266464903624,0.023724052665117883,lat36.389227_lon127.480249,results_lat36.389227_lon127.480249_stat.txt
36.389268,127.414529,0.01954445354445308,0.012106057459435621,lat36.389268_lon127.414529,results_lat36.389268_lon127.414529_stat.txt
36.389384,127.315311,0.05184655193360701,0.036263922952462245,lat36.389384_lon127.315311,results_lat36.389384_lon127.315311_stat.txt
36.389468,127.457232,0.07176590152325572,0.0304449029512107,lat36.389468_lon127.457232,results_lat36.389468_lon127.457232_stat.txt
36.389485,127.309894,0.053745848886981896,0.04186259789273095,lat36.389485_lon127.309894,results_lat36.389485_lon127.309894_stat.txt
36.389644,127.308141,0.05135267693916699,0.033215464497057444,lat36.389644_lon127.308141,results_lat36.389644_lon127.308141_stat.txt
36.390342,127.518378,0.04697011703939242,0.02678277840894714,lat36.390342_lon127.518378,results_lat36.390342_lon127.518378_stat.txt
36.390816,127.393629,0.05752400561521614,0.0429376575216349,lat36.390816_lon127.393629,results_lat36.390816_lon127.393629_stat.txt
36.390865,127.449238,0.030653431537473748,0.02076944234951736,lat36.390865_lon127.449238,results_lat36.390865_lon127.449238_stat.txt
36.391107,127.452357,0.05152694709748058,0.023503594705608612,lat36.391107_lon127.452357,results_lat36.391107_lon127.452357_stat.txt
36.391256,127.321477,0.05415893007140502,0.035719458588782844,lat36.391256_lon127.321477,results_lat36.391256_lon127.321477_stat.txt
36.39132,127.394622,0.0167182903629696,0.010329395624031484,lat36.391320_lon127.394622,results_lat36.391320_lon127.394622_stat.txt
36.391353,127.521869,0.0456538131299865,0.025301178618063178,lat36.391353_lon127.521869,results_lat36.391353_lon127.521869_stat.txt
36.391421,127.349581,0.04833412965596865,0.03048309375342855,lat36.391421_lon127.349581,results_lat36.391421_lon127.349581_stat.txt
36.391535,127.500537,0.05000191844247785,0.025873746580719774,lat36.391535_lon127.500537,results_lat36.391535_lon127.500537_stat.txt
36.391626,127.315219,0.05235203174192152,0.03425310646536455,lat36.391626_lon127.315219,results_lat36.391626_lon127.315219_stat.txt
36.391769,127.341087,0.06475234868235195,0.036991882598483565,lat36.391769_lon127.341087,results_lat36.391769_lon127.341087_stat.txt
36.391786,127.371717,0.0604375880663689,0.04545525181902778,lat36.391786_lon127.371717,results_lat36.391786_lon127.371717_stat.txt
36.392046,127.409786,0.017969047524586692,0.01539984857057351,lat36.392046_lon127.409786,results_lat36.392046_lon127.409786_stat.txt
36.392252,127.480501,0.03973043958416141,0.019509269724705652,lat36.392252_lon127.480501,results_lat36.392252_lon127.480501_stat.txt
36.392377,127.499547,0.04790761300272924,0.019341489924976436,lat36.392377_lon127.499547,results_lat36.392377_lon127.499547_stat.txt
36.392643,127.476679,0.04099454681667203,0.023976388569035893,lat36.392643_lon127.476679,results_lat36.392643_lon127.476679_stat.txt
36.393068,127.392058,0.02094209674193889,0.013200018326993706,lat36.393068_lon127.392058,results_lat36.393068_lon127.392058_stat.txt
36.393134,127.398191,0.017409939268769537,0.013837047276908728,lat36.393134_lon127.398191,results_lat36.393134_lon127.398191_stat.txt
36.393148,127.432974,0.02426355624839439,0.016905905052436446,lat36.393148_lon127.432974,results_lat36.393148_lon127.432974_stat.txt
36.393365,127.45905,0.07539673166830761,0.025702331014967616,lat36.393365_lon127.459050,results_lat36.393365_lon127.459050_stat.txt
36.393396,127.402855,0.01625867241128576,0.00980514216436861,lat36.393396_lon127.402855,results_lat36.393396_lon127.402855_stat.txt
36.393723,127.389206,0.05712976747859053,0.03469380198669707,lat36.393723_lon127.389206,results_lat36.393723_lon127.389206_stat.txt
36.394028,127.429682,0.022292545836267833,0.015107360451491289,lat36.394028_lon127.429682,results_lat36.394028_lon127.429682_stat.txt
36.394219,127.430511,0.02093449671840307,0.015233425079835683,lat36.394219_lon127.430511,results_lat36.394219_lon127.430511_stat.txt
36.394613,127.318173,0.05920360382703967,0.04003588135964795,lat36.394613_lon127.318173,results_lat36.394613_lon127.318173_stat.txt
36.395232,127.352332,0.047612542060583435,0.029036783153377915,lat36.395232_lon127.352332,results_lat36.395232_lon127.352332_stat.txt
