Index,init_distance,duration,안전센터/소방서이름
0,2.2858,3.0416666666666665,대전-가수원-119 안전센터
1,3.0623,4.735,대전-원내-119 안전센터
2,4.2577,4.760000000000001,서부소방서
3,5.0279,6.201666666666667,대전-복수-119 안전센터
4,6.0913,7.368333333333334,대전-구암-119 안전센터
5,7.0942,7.483333333333333,대전-태평-119 안전센터
6,6.8463,7.611666666666666,대전-산성-119 안전센터
7,8.226899999999999,8.573333333333332,대전-문화-119 안전센터
8,7.1211,9.441666666666666,대전-궁동-119 안전센터
9,7.8841,9.545,둔산소방서
10,7.8852,9.548333333333334,대전-갈마-119 안전센터
11,8.4005,10.205,대전-월평-119 안전센터
12,9.301,10.43,계룡소방서-계룡-119 안전센터
13,10.0595,10.683333333333334,대전-원동-119 안전센터
14,8.9951,10.806666666666667,대전-노은-119 안전센터
15,10.369399999999999,10.961666666666668,대전-부사-119 안전센터
16,10.267299999999999,11.511666666666667,대전-삼성-119 안전센터
17,10.709700000000002,11.708333333333334,대전-탄방-119 안전센터
18,10.4655,12.056666666666667,계룡소방서
19,11.854,12.5,동부소방서
20,9.9176,12.601666666666667,대전-둔산-119 안전센터
21,12.6837,13.491666666666667,대전-가양-119 안전센터
22,12.1608,14.463333333333333,유성소방서
23,12.1679,14.471666666666666,대전-도룡-119 안전센터
24,13.6951,14.79,대전-용운-119 안전센터
25,13.176200000000001,15.256666666666666,대전-대화-119 안전센터
26,15.046100000000001,16.081666666666667,대전-송촌-119 안전센터
27,15.344,16.413333333333334,대전-법동-119 안전센터
28,15.383299999999998,16.441666666666666,대덕소방서
29,14.6081,16.83,공주소방서-동학사-119 안전센터
