Index,init_distance,안전센터/소방서이름
0,3.890646265594896,대전-산성-119 안전센터
1,4.9690621173395,대전-문화-119 안전센터
2,5.036383609913248,대전-원동-119 안전센터
3,5.072319845114762,대전-복수-119 안전센터
4,5.113243134245754,서부소방서
5,5.292931888585738,대전-산내-119 안전센터
6,5.7456089421977685,대전-태평-119 안전센터
7,6.197981691587652,대전-부사-119 안전센터
8,6.3462639016825575,대전-가수원-119 안전센터
9,7.384807767032695,대전-삼성-119 안전센터
10,7.844886132688464,동부소방서
11,7.868867658027857,대전-용운-119 안전센터
12,8.119556876262138,대전-탄방-119 안전센터
13,8.314506688397218,대전-원내-119 안전센터
14,8.575013155729721,대전-가양-119 안전센터
15,8.827458276366741,대전-갈마-119 안전센터
16,8.827879881072842,둔산소방서
17,8.914151777502228,대전-둔산-119 안전센터
18,10.218623071611505,대전-월평-119 안전센터
19,10.260968979629883,대전-대화-119 안전센터
20,10.304087505134996,대전-송촌-119 안전센터
21,10.420523456015987,금산소방서-추부-119 안전센터
22,10.929593420905126,대전-구암-119 안전센터
23,11.012063770295661,대전-법동-119 안전센터
24,11.025125728901054,대덕소방서
25,11.283343154235848,대전-궁동-119 안전센터
26,11.902131780434775,대전-도룡-119 안전센터
27,11.907954133936919,유성소방서
28,12.158202203583397,계룡소방서-계룡-119 안전센터
29,12.947997333001528,계룡소방서
