Index,init_distance,duration,안전센터/소방서이름
0,3.8112,4.171666666666667,대전-산내-119 안전센터
1,4.268800000000001,5.138333333333334,대전-부사-119 안전센터
2,4.2467,5.194999999999999,대전-원동-119 안전센터
3,3.7534,5.378333333333333,대전-용운-119 안전센터
4,5.3363000000000005,6.375,동부소방서
5,5.9017,6.578333333333333,대전-문화-119 안전센터
6,6.1659,7.366666666666666,대전-가양-119 안전센터
7,6.2731,7.376666666666667,대전-삼성-119 안전센터
8,7.5651,8.546666666666665,대전-산성-119 안전센터
9,7.7703999999999995,8.548333333333334,대전-태평-119 안전센터
10,8.5284,9.860000000000001,대전-송촌-119 안전센터
11,8.8262,10.191666666666666,대전-법동-119 안전센터
12,8.8656,10.22,대덕소방서
13,9.6906,10.44,서부소방서
14,9.6968,10.520000000000001,대전-복수-119 안전센터
15,9.3416,11.121666666666666,대전-탄방-119 안전센터
16,10.0785,11.728333333333333,대전-대화-119 안전센터
17,11.9804,12.381666666666666,대전-가수원-119 안전센터
18,10.827399999999999,12.573333333333332,대전-갈마-119 안전센터
19,10.8285,12.576666666666666,둔산소방서
20,10.991700000000002,13.29,대전-둔산-119 안전센터
21,11.9781,13.688333333333333,대전-월평-119 안전센터
22,16.1498,14.335,금산소방서-추부-119 안전센터
23,15.2666,15.889999999999999,대전-원내-119 안전센터
24,13.5227,16.12,대전-전민-119 안전센터
25,14.0758,16.14,유성소방서
26,14.0829,16.148333333333333,대전-도룡-119 안전센터
27,17.087,16.528333333333332,옥천소방서-옥천_중앙-119 안전센터
28,15.2884,16.87666666666667,대전-구암-119 안전센터
29,14.5066,17.201666666666664,대전-궁동-119 안전센터
