Index,init_distance,안전센터/소방서이름
0,8.043813975858624,금산소방서-복진-119 안전센터
1,8.747001578785177,계룡소방서-계룡-119 안전센터
2,9.120444812030547,대전-원내-119 안전센터
3,9.842449277044736,계룡소방서
4,10.534736249099865,대전-가수원-119 안전센터
5,10.669426675285798,금산소방서-추부-119 안전센터
6,10.71419546624772,대전-복수-119 안전센터
7,10.76539796711209,서부소방서
8,11.074094076648585,대전-산성-119 안전센터
9,12.789891701573682,대전-산내-119 안전센터
10,12.820941639180033,대전-문화-119 안전센터
11,12.860170935823724,대전-태평-119 안전센터
12,13.341360074258441,대전-원동-119 안전센터
13,14.471463286358205,대전-부사-119 안전센터
14,14.946501931801366,둔산소방서
15,14.946598722719196,대전-갈마-119 안전센터
16,15.102801432497005,대전-구암-119 안전센터
17,15.187152614970666,논산소방서-논산_연산-119 안전센터
18,15.228874954768251,대전-탄방-119 안전센터
19,15.335715495910803,대전-삼성-119 안전센터
20,15.656285905800518,대전-둔산-119 안전센터
21,16.07076509057188,동부소방서
22,16.25000680977451,대전-월평-119 안전센터
23,16.30419336466429,대전-용운-119 안전센터
24,16.604474174820265,대전-궁동-119 안전센터
25,16.79616150161694,대전-가양-119 안전센터
26,17.149549797896217,금산소방서-금산_금산-119 안전센터
27,17.439100414261617,대전-노은-119 안전센터
28,17.763966914277308,대전-대화-119 안전센터
29,18.434785364444554,대전-송촌-119 안전센터
