,0,1,2,3,4,5,6,7
0,0.0,2.61,2.87,17.59,4.13,5.54,3.85,37.8
1,2.61,0.0,4.8,16.82,2.29,3.78,3.74,40.24
2,3.0,4.8,0.0,17.27,6.32,7.74,5.41,34.34
3,18.24,16.81,19.04,0.0,18.56,18.81,19.97,50.77
4,4.13,2.3,6.32,18.61,0.0,1.83,2.08,41.85
5,5.5,3.79,7.69,18.84,1.79,0.0,3.22,43.63
6,3.11,3.54,5.0,20.01,2.08,3.26,0.0,40.61
7,36.82,39.25,33.71,49.96,40.84,42.63,40.56,0.0
