Index,distance,duration
0,11.388,10.436666666666667
1,13.141399999999999,12.156666666666666
2,13.392700000000001,12.328333333333335
3,14.5465,13.641666666666667
4,18.217200000000002,16.87333333333333
5,49.3515,41.325
