,0,1,2,3,4
0,0.0,1.83,2.3,2.08,41.85
1,1.79,0.0,3.79,3.22,43.63
2,2.29,3.78,0.0,3.74,40.24
3,2.08,3.26,3.54,0.0,40.61
4,40.84,42.63,39.25,40.56,0.0
