Index,distance,duration
0,3.6188000000000002,4.971666666666667
1,4.3233999999999995,5.153333333333333
2,5.1535,6.04
3,6.4578999999999995,7.4399999999999995
4,6.7393,8.076666666666666
5,8.1563,9.846666666666666
6,38.6875,35.245
